#2,4,Fri May 26 11:37:21 CEST 2017,NSGAII,NullMutation,BLXAlphaCrossover
1,2,0,1.363945653044981,2.8955890792878165,-1.035241334827517,-4.577561905810307,-1.035241334827517,-10.921849335299525
1,23,0,3.8896817585060592,-4.759323538025937,19.888947720480726,1.8144826587729073,19.888947720480726,-81.50058373515427
1,26,0,3.523357569312589,-6.377225068052375,18.79127362928469,3.615546283396081,18.79127362928469,-84.40813153262755
1,42,0,3.1321832119689326,3.474663785059896,6.335907888280124,-6.040755391044362,6.335907888280124,-42.80179631426033
1,46,0,1.07506845428561,2.7854830908832486,-1.629710909483198,-4.323017318026054,-1.629710909483198,-9.001450262160557
1,53,0,3.9196779809009374,1.7693730252208635,13.594502448738787,-4.729212015671332,13.594502448738787,-63.352125298962825
1,62,0,1.627032831621321,-6.747151107881773,9.394386943055467,4.933634692071113,9.394386943055467,-49.831187689462325
1,63,0,0.21439853968383105,2.4320004740083636,-2.3860337401898044,-3.539199743850279,-2.3860337401898044,-5.92448150618164
1,70,0,3.56345819316277,-0.7356062381985975,13.433840532617472,-2.0461228583827875,13.433840532617472,-45.79074357282409
1,79,0,2.354366145394291,-6.928613316901204,12.471653263479975,4.751430244204059,12.471653263479975,-61.05602808793395
1,81,0,3.8676274900083154,-6.290145858885123,21.248688260353145,3.356332113880965,21.248688260353145,-97.42000472842238
1,86,0,2.729274269465723,3.828173560805128,3.6207644771625267,-6.19281069553799,3.6207644771625267,-34.98510773351702
1,93,0,3.422463187235664,-4.957823289635746,16.671077557619043,2.246591696017914,16.671077557619043,-64.66819330615849
1,98,0,3.7703794895842258,-3.4971602785974687,17.712921774074875,0.6119705338053558,17.712921774074875,-65.82894558556912
1,71,1,1.5280123451755934,2.4631916887020857,-0.1283699616930689,-4.227197861289882,-0.1283699616930689,-9.634949717945009
1,11,1,2.9399811264810953,-3.8421376932351174,12.485626717300168,1.3721471299945698,12.485626717300168,-40.17371665147582
1,17,1,2.716466270326382,-4.468448539549823,11.847637537370748,2.110215404386632,11.847637537370748,-40.012350365549025
1,18,1,2.995686290033653,-3.7375884967606146,12.711724845056207,1.239745351743788,12.711724845056207,-40.85326499459905
1,6,1,3.6659557418665543,-3.0895912072490326,16.52882270857339,0.25661333631575545,16.52882270857339,-58.813201716464434
1,45,1,3.16588242352306,-4.244201742074173,14.267013261646417,1.661260530312643,14.267013261646417,-49.74429125152366
1,76,1,3.8106176533375553,0.12934040649556966,14.391466493432247,-3.0346492331643473,14.391466493432247,-55.34997205432315
1,64,1,-1.8834076431757882,-6.958787668957907,10.506012019330884,6.900491490545801,10.506012019330884,-41.743856368088885
1,28,1,0.3421608998871202,1.0165374119494643,-0.8994633305379005,-2.1876178618930244,-0.8994633305379005,-1.0734064829421537
1,66,1,0.9470129850641884,1.6746057124865832,-0.7777721186063985,-3.1481122050186774,-0.7777721186063985,-3.6536173511390144
1,19,1,1.7662821542770146,-3.2106455326252763,6.330398181142728,1.327504455486769,6.330398181142728,-15.818608165001471
1,22,1,0.7442820545706699,-4.681825075189515,5.235780851945453,3.30968404790418,5.235780851945453,-22.33178537833851
1,35,1,2.8832161831075105,1.0182881427937165,7.294647415739325,-3.4598962343474717,7.294647415739325,-25.004901073246614
1,51,1,2.3907751157460453,0.06869781660388519,5.647107837466631,-2.264085374476908,5.647107837466631,-13.66992531419848
