#2,3,Wed May 24 20:56:16 CEST 2017,NSGAII,NullMutation,BLXAlphaCrossover
1,25,0,-0.5717679922084447,3.403438645600648,-3.076520008686572,-4.117554649496426,-3.076520008686572
1,76,0,1.8762384653010784,3.1298313243204063,0.39043945435493965,-5.0679505569709455,0.39043945435493965
1,54,1,0.9566399161083199,1.4544428718542441,-0.5392829427625109,-2.932762829908404,-0.5392829427625109
1,37,1,2.764616794307253,2.6589619137908436,4.9841441055748685,-5.04127031094447,4.9841441055748685
1,98,1,2.528641319267205,1.6623325601561039,4.7316943613492874,-3.9266532197897064,4.7316943613492874
1,10,2,-2.315545983714644,2.961631418464888,2.400121784232131,-2.803858426607566,2.400121784232131
1,46,2,-1.8228553140750563,2.712657891646538,0.6101436044051343,-2.80123023460901,0.6101436044051343
1,88,2,-0.9338375918628765,1.4010430347385103,-0.528990386762254,-1.934124238807072,-0.528990386762254
1,47,2,3.6487322314575703,2.195598287497699,11.117648609379641,-5.019964403226484,11.117648609379641
1,11,3,-2.6588810500511606,2.366008446662139,4.703639991659023,-2.036567921636559,4.703639991659023
1,55,3,0.6195904417569533,0.1196084554539274,0.26428386006264915,-1.429403676332404,0.26428386006264915
1,59,4,-3.71244222831049,2.688796658966883,11.093430639576072,-1.8325755448116379,11.093430639576072
1,44,4,1.1805421039361814,-0.5395409116077712,1.933220570773837,-1.0507301403603195,1.933220570773837
1,16,5,-4.1816397391323346,2.7271221973366515,14.758988710554089,-1.6363023277704842,14.758988710554089
1,21,5,1.0127037757115112,-1.1016144540031991,2.12718339134355,-0.40473743385255645,2.12718339134355
1,85,5,-1.0581960657865617,-0.8179550392919888,1.9377339529381459,0.3470530721852696,1.9377339529381459
1,95,5,-2.2713524845049875,1.0045539460959407,4.154488162771039,-0.868877703843447,4.154488162771039
1,15,6,-6.269421825886694,3.4813527002398423,35.824297330664606,-1.3466417872964955,35.824297330664606
1,81,6,3.7900909708131927,-1.6058899416129941,15.970679508652683,-1.2891555437936022,15.970679508652683
1,64,6,1.1797366490067223,-1.3872667984984268,2.779045359508037,-0.2026015260049343,2.779045359508037
1,17,6,3.035804116908208,-1.6635755765070712,10.879682212743896,-0.8543264819470329,10.879682212743896
1,90,7,-4.770201178916507,2.282772748429041,20.472046538907392,-0.8976721589707877,20.472046538907392
1,9,7,-1.029292127317082,-2.582956715977474,3.6423989993343984,2.097602779636015,3.6423989993343984
1,40,7,1.776809379541067,-1.8874561367697282,5.04450770799484,-9.485530008053189E-4,5.04450770799484
1,45,7,-1.8614555017055245,-1.5205206599222105,4.985537244751977,1.4512484107749728,4.985537244751977
1,87,7,0.8118416836954809,-3.3932260205533264,4.05231293993884,1.987305178705586,4.05231293993884
1,24,7,-3.8973056202560423,1.7105186698014965,13.478472427877838,-0.7618658596734753,13.478472427877838
1,71,7,-3.521429800514813,0.9103672884034859,11.49010055155031,-0.1496523881460794,11.49010055155031
1,43,8,-0.5823245313431569,-3.641099358324015,3.9802012181280424,2.9322616239955934,3.9802012181280424
1,28,8,2.2296948633393363,-2.3531228586725472,7.324662042274369,0.23827542700287907,7.324662042274369
1,79,8,-1.9226529470963936,-1.4759847630885385,5.172579118066986,1.4373112366367353,5.172579118066986
1,13,8,-0.9670565839410736,-3.373576197886495,4.308774634430274,2.857104489857032,4.308774634430274
1,23,8,-3.981493395123308,1.1433853644633132,14.708904290947212,-0.15263866690165928,14.708904290947212
1,96,9,-3.2037479285618637,0.1928934601870198,10.071107329577412,0.40898050409391207,10.071107329577412
1,4,9,-2.121054711843348,-2.216109196612961,6.714982287245828,2.276636552534635,6.714982287245828
1,83,9,1.7951667885630105,-4.115654379034288,7.33827817779392,2.2180709847527824,7.33827817779392
1,91,9,-2.5929614819888887,-1.460510459459484,8.183959706537497,1.7569912004539283,8.183959706537497
1,63,9,-0.8108495591887479,-4.662409847964181,5.3198868556007675,4.067834627558555,5.3198868556007675
1,78,9,1.0572154688964162,-4.457244298884912,5.574948846558781,2.9286365644367036,5.574948846558781
1,7,9,-6.398624604102182,2.197557948289198,38.744838875932615,0.001754353761893146,38.744838875932615
1,51,9,-5.6664797304261345,1.8309895449815752,30.27800299034866,0.0022503202314920756,30.27800299034866
1,8,10,-3.283071050197417,-0.49815657120229684,11.276712091846669,1.1396920963010055,11.276712091846669
1,50,10,3.0571055714350273,-3.342544133613199,12.688438608512284,0.8139913478956853,12.688438608512284
1,70,10,3.295931789091295,-3.2256155269692255,14.08878188531177,0.577649632423578,14.08878188531177
1,94,10,-4.184254746175824,0.5227120589322203,16.98527572196269,0.5694153141556919,16.98527572196269
1,86,10,-2.1751159388086547,-2.4267390492405703,7.157868396500025,2.5142970186448976,7.157868396500025
1,84,10,2.1061165906945565,-4.252086392512259,8.687813486111121,2.199028097164981,8.687813486111121
1,26,10,-1.4396659160340857,-3.8183875067583832,5.891025456548647,3.538220464775426,5.891025456548647
1,60,10,-0.1483393229790746,-5.829096011854315,5.851100566596205,4.903265673343852,5.851100566596205
1,61,10,1.2596751239798252,-4.653137722060922,6.239919140034511,3.0233001600710097,6.239919140034511
1,66,10,-5.807205843240398,1.6952328764718398,32.02840682929358,0.20837004514835922,32.02840682929358
1,72,11,-5.729341477802096,0.8380755064239009,31.987278262839606,1.0265952324771472,31.987278262839606
1,89,11,-4.896018453185499,-0.5429260226665207,24.513922716599442,1.99093524925927,24.513922716599442
1,93,11,-5.187641379104417,0.06907136773378664,26.842551710462594,1.524749321818422,26.842551710462594
1,27,11,-4.042982241142605,-1.1791172724244046,17.524822674618882,2.200608392995707,17.524822674618882
